"blueprint","item_name","category","tier","slot","resource","property","propertyName","rangeIndex","startQuality","endQuality","atStart","atEnd","mode"
"BP_CRAFT_behr_rifle_ballistic_01","P4-AR Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01","P4-AR Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01","P4-AR Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01","P4-AR Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01","P4-AR Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01","P4-AR Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_black02","P4-AR ""Nightstalker"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_green01","P4-AR ""Warhawk"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tan01","P4-AR ""Desert Shadow"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Frame","Aluminum","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_01_tint01","P4-AR ""Blacklist"" Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Frame","Stileron","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Frame","Stileron","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Frame","Stileron","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_rifle_ballistic_02_civilian","P8-AR Rifle","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01","BR-2 Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Frame","Torite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","FPSWeapons","0","Stock","Hephaestanite","GPP_Weapon_Recoil_Smoothness","Recoil Smoothness","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_tan01","P8-SC ""Desert Shadow"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_Damage","Impact Force","0","0","1000","0.925","1.075","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_tan01","P8-SC ""Desert Shadow"" SMG","FPSWeapons","0","Barrel","Iron","GPP_Weapon_FireRate","Fire Rate","0","0","1000","0.88","1.12","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_tan01","P8-SC ""Desert Shadow"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Handling","Recoil Handling","0","0","1000","1.2","0.8","multiplier"
"BP_CRAFT_behr_smg_ballistic_01_tan01","P8-SC ""Desert Shadow"" SMG","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Recoil_Kick","Recoil Kick","0","0","1000","1.2","0.8","multiplier"
